run,variant,frequency,solution,generation,fitness
2,A,0.05,2,6,1.1181750786338915
2,A,0.05,2,7,0.7397683090890944
2,A,0.05,2,8,0.8442375045598597
2,A,0.05,2,9,0.8875034358315175
2,A,0.05,3,0,2.922399736675899
2,A,0.05,3,1,2.5576059403053946
2,A,0.05,3,2,2.654174702554995
2,A,0.05,3,3,2.6103441678311765
2,A,0.05,3,4,3.1538009208760434
2,A,0.05,3,5,2.6513103953290638
2,A,0.05,3,6,3.0349152551662315
2,A,0.05,3,7,2.417358256532492
2,A,0.05,3,8,3.017116449709627
2,A,0.05,3,9,2.9100386080720106
2,A,0.05,4,0,0.6324036465883092
2,A,0.05,4,1,1.0929088603221297
2,A,0.05,4,2,0.7338713960994967
2,A,0.05,4,3,0.6526505651368517
2,A,0.05,4,4,0.9876527758508163
2,A,0.05,4,5,1.053990505985747
2,A,0.05,4,6,0.764059532434828
2,A,0.05,4,7,0.8697493671841245
2,A,0.05,4,8,0.5615539116179706
2,A,0.05,4,9,0.7683090689484365
2,A,0.05,5,0,1.181643218072639
2,A,0.05,5,1,0.6555532599160032
2,A,0.05,5,2,0.8259008703316957
2,A,0.05,5,3,1.1045844372241596
2,A,0.05,5,4,0.9825696207680963
2,A,0.05,5,5,0.7689425239403577
2,A,0.05,5,6,0.4504848880153046
2,A,0.05,5,7,0.7646389611632807
2,A,0.05,5,8,0.6316298240507325
2,A,0.05,5,9,1.2762990517307773
2,A,0.05,6,0,-0.2135603008009845
2,A,0.05,6,1,-0.11911207543199778
2,A,0.05,6,2,-0.05009011039397864
2,A,0.05,6,3,-0.15267804683218386
2,A,0.05,6,4,-0.2697067848840722
2,A,0.05,6,5,-0.3983421713154773
2,A,0.05,6,6,-0.306801591303282
2,A,0.05,6,7,-0.1721891792063896
2,A,0.05,6,8,0.013536358912492084
2,A,0.05,6,9,-0.16129534593136197
2,A,0.05,7,0,1.0698506506230352
2,A,0.05,7,1,0.6114227318278149
2,A,0.05,7,2,0.8780873092639848
2,A,0.05,7,3,0.4267130258463874
2,A,0.05,7,4,0.606919918538902
2,A,0.05,7,5,0.6431319690323014
2,A,0.05,7,6,0.7102916755806378
2,A,0.05,7,7,1.2773281352286314
2,A,0.05,7,8,0.5409001370589751
2,A,0.05,7,9,0.8619445075821212
2,A,0.05,8,0,-0.700175389972329
2,A,0.05,8,1,0.48014601248870187
2,A,0.05,8,2,-0.6662092558334118
2,A,0.05,8,3,1.1293406035595268
2,A,0.05,8,4,0.591753626475777
2,A,0.05,8,5,1.1146158395735526
2,A,0.05,8,6,0.620488490750147
2,A,0.05,8,7,-0.1472357516429123
2,A,0.05,8,8,1.2896303524105737
2,A,0.05,8,9,0.825766902718993
2,A,0.05,9,0,0.020448192444266163
2,A,0.05,9,1,0.027463265597773134
2,A,0.05,9,2,0.023333441573732443
2,A,0.05,9,3,0.03708661378455153
2,A,0.05,9,4,0.017699550844861626
2,A,0.05,9,5,0.039394086147688544
2,A,0.05,9,6,0.11524605197702935
2,A,0.05,9,7,0.07229629949829566
