run,variant,frequency,solution,generation,fitness
0,B,100,2,12,-0.7080667068361384
0,B,100,2,13,-0.6457321001172637
0,B,100,2,14,-0.6385381784812884
0,B,100,2,15,-0.8981201505770179
0,B,100,2,16,-0.5638878420113012
0,B,100,2,17,-0.8338727080388993
0,B,100,2,18,-0.47388104901587236
0,B,100,2,19,-0.9473336956688327
0,B,100,2,20,-0.6019998458276374
0,B,100,2,21,-0.6601539766239006
0,B,100,2,22,-0.9447167791728966
0,B,100,2,23,-0.9507722968248449
0,B,100,2,24,-0.7358187905046361
0,B,100,2,25,-0.9219040829270111
0,B,100,2,26,-0.4647870830998388
0,B,100,2,27,-0.5972132610700853
0,B,100,2,28,-1.1084338225357404
0,B,100,2,29,-0.8593197272169446
0,B,100,2,30,-0.5577614597818655
0,B,100,2,31,-0.4906535471139514
0,B,100,2,32,-0.5575898681259147
0,B,100,2,33,-0.7435626182274873
0,B,100,2,34,-0.7130955363292003
0,B,100,2,35,-0.6285028924807508
0,B,100,2,36,-0.7740293249151005
0,B,100,2,37,-0.6797390261038746
0,B,100,2,38,-0.8422355731146156
0,B,100,2,39,-0.7009922278113997
0,B,100,2,40,-0.6441995389357531
0,B,100,2,41,-1.1486733967770508
0,B,100,2,42,-0.44070626108690475
0,B,100,2,43,-0.7481997356201475
0,B,100,2,44,-0.7793136237330001
0,B,100,2,45,-0.5007726380644006
0,B,100,2,46,-0.5176585100629002
0,B,100,2,47,-0.5699609848438371
0,B,100,2,48,-0.8507504871665522
0,B,100,2,49,-0.7414638751044276
0,B,100,3,0,0.725179080800841
0,B,100,3,1,1.1333296732754015
0,B,100,3,2,1.8159581734535697
0,B,100,3,3,0.9650519699264469
0,B,100,3,4,0.6107565904510696
0,B,100,3,5,0.6574019132103867
0,B,100,3,6,0.38236877659171736
0,B,100,3,7,1.5553290572513923
0,B,100,3,8,0.3891903141499017
0,B,100,3,9,0.9520572536849563
0,B,100,3,10,0.7009783888094446
0,B,100,3,11,0.9574124047613048
0,B,100,3,12,0.8432382441946494
0,B,100,3,13,0.7206059985026689
